SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5
Capnocytophaga_cynodegmi	0.00611770232304322	0.0301174416437069	0.0220026463715127	0.000968776605896612	0.00237352374708847
Streptococcus_cristatus	0.000660854998429027	0.00698957631081147	0.00184601119313697	0.00717866709305433	0.00142694778545431
Enterococcus_faecalis	0	0.017455127429682	0.00734033165758028	0.00155402743386277	0.0213738690072449
Streptococcus_intermedius	0.00829007251264951	0.00138491691252891	0.00106329166909123	0	0.00181211484830962
Streptococcus_anginosus	0.0029501013870638	0.00276480597626837	0.0435742227087548	0.00669115124438054	0.00112278293270361
Cutibacterium_granulosum	0.00184779252463086	0.00262534655240971	0.00570473204617528	0	0.00354153941145983
Deinococcus_wulumuqiensis	0.00391973244914843	0.000701021456449579	0	0.0100590551121861	0
Adlercreutzia_equolifaciens	0.00208324540498789	0	0	0.0110494330541714	0
Helicobacter_canis	0.00351222376509951	0.00858796686867818	0.00552763308680397	0	0.0180295602765615
Ruminococcus_gnavus	0.00247000586037375	0.0033464641559197	0	0.013987955381286	0.0189355995136874
Prevotella_oris	0.0202088985217505	0.0115816433764581	0.0104467701240125	0	0
Corynebacterium_doosanense	0.000906188678255948	0.00112518893805868	0	0.00678877005851281	0.00241046520236462
Neisseria_elongata	0	0.0065009544689562	0.00115279320287717	0.00815905066143213	0.00292567244066579
Bifidobacterium_angulatum	0.00295736855550834	0	0.00162539668677003	0.00193722673581947	0
Bifidobacterium_breve	0.0352492009404131	0.011842589186777	0.00186363196611616	0.0013684592667516	0.000837006940868467
Bifidobacterium_pseudocatenulatum	0.0183877834429031	0	0.00445754050748193	0.00718515654644134	0.00487725699574518
Bifidobacterium_dentium	0	0	0.000579196091003896	0	0.0113544494640638
Weissella_cibaria	0	0	0.0111808319690386	0.00622881272465433	0
Enterococcus_cecorum	0.00345225253115989	0.00619474347010716	0.00319360045122906	0.00309603022010126	0.00549933269846424
Staphylococcus_equorum	0	0.00510165634059529	0.00905400927885206	0	0.00157657999263759
Caulobacter_vibrioides	0.0481857587765333	0	0.00854617201623356	0	0.0257276419741803
Staphylococcus_simulans	0.0105121595905731	0.00636351038969649	0.00430664060142474	0.0135564584088082	0.0102940254645436
Gordonia_terrae	0.00525466942905252	0.037683140915434	0	0.0280769434017166	0.0282028379781147
Lactobacillus_jensenii	0.00206742390582733	0	0.00412394616580977	0.00439014404309693	0.00738557072253209
Corynebacterium_ammoniagenes	0.0104409697386493	0.0163896675285622	0	0	0
Acinetobacter_junii	0	0.043148222222024	0.00444142328137429	0.0106629143621931	0.0256731987952946
Prevotella_intermedia	0.05145133259718	0	0.000537582144289457	0	0.00438907957484098
Acinetobacter_schindleri	0.157442562153087	0.00421103260593796	0.00288297932357582	0.000988051926028789	0.00111940631102459
Corynebacterium_striatum	0.000966239755831855	0.0192823500043538	0.0222171316863344	0	0.0100127007174795
Staphylococcus_pettenkoferi	0.00565547923389697	0	0.0181373567820508	0.0193789351048551	0
Bacteroides_caccae	0.00563443968152862	0.0114503005038939	0.00794568932443994	0.0289947034134763	0
Lactobacillus_sakei	0.000845195749916961	0.00794855659336167	0.00875149167424721	0.00290594938891129	0.00610959452251724
Brevundimonas_diminuta	0.00297003282497555	0.00599466902958009	0.00502908162235078	0.0300540938733752	0.00685292349467904
Weissella_confusa	0.00969566139325978	0.0095012095443755	0	0.0046138437212369	0.0201513539513695
Neisseria_flavescens	0.00298737923131539	0	0.0130269106864972	0.00528372483794289	0
Leptotrichia_shahii	0.0022564683122798	0	0.00456693462181478	0.00145580666832229	0.000419538211538367
Aggregatibacter_segnis	0.0118612587749313	0	0.0014279193598683	0.00631341649596077	0.00614673869015388
Gemella_morbillorum	0.00232755530364986	0.000732574459505438	0.00137349057518411	0.00375206420459962	0
Streptococcus_australis	0.000758608686082696	0	0.00246190526576367	0.00151563222871931	0.00723502856475606
Veillonella_dispar	0.000947456354987276	0.00350592390277107	0.00129676564221177	0.00807481780082315	0.00151394663672135
