SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5
Fusobacterium_nucleatum	0.00872029599494806	0.00917311336684894	0	0.00582343686997342	0.00674191801605315
Eikenella_corrodens	0.00253629606560629	0.00309213410518231	0.0206962585501982	0	0.00173905755058419
Cardiobacterium_hominis	0.010898465649574	0.0394817802496641	0.0310233144424699	0	0.0164582667925739
Faecalibacterium_prausnitzii	0.00267124160701593	0.0310349004539282	0.0111207096134454	0.0444147322391488	0
Simonsiella_muelleri	0.00811937939720859	0	0.0215558100618002	0.0150778192103771	0
Filifactor_alocis	0.0113369635178926	0.0249913554292861	0	0.0118658295785374	0
Streptococcus_parasanguinis	0	0	0.0261398467840626	0.0219179852554677	0
Rothia_dentocariosa	0.0122863912533542	0.0271393182307561	0	0.00150708499145979	0.000426613609867265
Collinsella_aerofaciens	0.00774794799880073	0.00668446302543033	0.00309694250878571	0.00362271364391823	0.00397035139089798
Gemella_haemolysans	0.00792731341881237	0.00160255321810545	0.00229125060703249	0.00180971736794439	0
Anaerobutyricum_hallii	0.012812894508241	0.0133211426570469	0.0132493174944559	0.01172614328442	0.0210300617530956
Capnocytophaga_gingivalis	0.0038781517887319	0.0148297880396191	0	0.0289937410778845	0.00245982709769936
Corynebacterium_matruchotii	0	0.0153833483027765	0.00704842412288914	0	0.00381869737200302
Lautropia_mirabilis	0	0.0374114872897484	0.0175628181665382	0.00719698808511218	0.00161055389367229
Phascolarctobacterium_succinatutens	0.00646199349392913	0.00615504162974762	0.0442517125495073	0	0.0128131287830911
Odoribacter_splanchnicus	0.00796051472690438	0.051438803091546	0.02068694778969	0.0123105088942948	0
Prevotella_denticola	0	0.0278425472597231	0	0.00763630630342541	0.00493349816038717
Listeria_monocytogenes	0	0.0106396175953037	0.000690921730012902	0.00685060543498006	0.00600013278232894
Neisseria_lactamica	0.00643807195919523	0.00383270097917935	0.00677175875090572	0.00453491902236689	0.00410379486011861
Lactobacillus_plantarum	0.0318287884808463	0	0	0.0462203992420415	0
Paraprevotella_xylaniphila	0.00343676305228061	0.0251365058203976	0	0.00735891113254213	0.022706867833099
Selenomonas_sputigena	0.0175768554652091	0	0	0.00433861781249956	0.00875424577664678
Alistipes_shahii	0	0.0284527625411714	0.0410215396014749	0.00175711871691404	0.00595388975211363
Isoptericola_variabilis	0.0011550436720946	0.0124836880245239	0.00424525622645808	0.00115909453223887	0.0398678708400187
Roseburia_hominis	0	0	0.00333102469291914	0	0.00942629925202836
Chloracidobacterium_thermophilum	0.00763553221165258	0.00240403720258061	0	0.00971358017280503	0.0662621318950947
Tannerella_forsythia	0.00335541808878082	0	0.0145529178251185	0.00257287809342	0.00162499692818554
Clostridium_sp_BNL1100	0	0	0.0157897883413432	0.00130196284991997	0.00910902700542333
Dolosigranulum_pigrum	0.00765894913530729	0.00956193199568076	0.00176773395397038	0	0
Fusobacterium_necrophorum	0.00661054625375869	0.00460606185555166	0	0.00582796628806689	0.0134407987693843
Alistipes_finegoldii	0.0371737330533518	0	0.00197452495956667	0.00128011872735567	0.0287992473258074
Pseudopropionibacterium_propionicum	0	0	0.0370244713369622	0.0326164588528463	0
Leuconostoc_gelidum	0.00853016656251521	0.00180723213119277	0.00296486261314963	0.00964805763456335	0.000363768932324534
Leuconostoc_carnosum	0.00722558543639804	0.00715435129764141	0.00146949587071452	0.00842908635165469	0.0065472641706054
Campylobacter_showae	0.0145798959680294	0.0124666730946575	0.0152626301714673	0.00597939814924308	0.00880350014506746
Streptococcus_dysgalactiae	0.0123425602210961	0.00609838448908291	0	0.00369943895163628	0.00870634165166344
Carnobacterium_maltaromaticum	0.039447776404388	0	0.0209349286821071	0.00730676941195244	0.0672156583246569
Schaalia_cardiffensis	0.0321610781097659	0	0.00609654121240207	0	0.00114767997495841
Leptotrichia_wadei	0.0378535225311372	0	0	0.0140906704315899	0.00850743919971514
Streptococcus_cristatus	0.00649789705481114	0.00562474628321234	0.0105171552894819	0	0.00131104169362757
Streptococcus_intermedius	0	0.00733810715836567	0	0.00529237710521639	0.00943084658608366
Streptococcus_anginosus	0.00375889973066443	0	0.00758911277673503	0.00225080930623358	0
Cutibacterium_granulosum	0	0.0105764453959953	0.0033960825696992	0.0228528211750417	0.00348345619315676
Kingella_kingae	0.0109901681531326	0	0	0	0.00650755373869536
Leptotrichia_goodfellowii	0.00759391424853678	0.0138881701208892	0.0132241449767597	0.00709780245649869	0.0160405773391741
Ruminococcus_gnavus	0	0	0.0118030633276921	0.00212060299568762	0.0156523925252744
Prevotella_oris	0.00569562377024478	0.0132083179850841	0.0523162196273451	0	0.0456758010912332
Parvimonas_micra	0.00342301289386695	0.0014416758563448	0.00068674897470781	0.000796418151758691	0.00236436639073986
Neisseria_elongata	0.00293780090760137	0.0090591142820579	0.00453345141951155	0	0.00667045674417574
Propionibacterium_freudenreichii	0	0.00207430622451465	0.00755565747505794	0.00414890392903873	0.00572846548434049
Bifidobacterium_pseudocatenulatum	0.0140877794193585	0	0	0.00457413214236915	0.00324373897273564
Bifidobacterium_dentium	0.0039393177540126	0.106619341629631	0.00964467452082337	0.00950260877060733	0.00213222599733154
Campylobacter_gracilis	0.00821567605985607	0.00544279913907984	0.0167904909158544	0	0.00118855220968333
Campylobacter_concisus	0.0054840302671813	0.00457069630014885	0.00211958726587733	0.000528305802312344	0.000960676306863487
Aggregatibacter_actinomycetemcomitans	0	0.0106603820533797	0.0151028724332666	0.00193332120727776	0
Prevotella_intermedia	0	0	0.0351032999701753	0.0138170668580989	0.0978596148401537
Anaerostipes_hadrus	0.0135920403147478	0.00258288747716527	0	0.0108045123887954	0.00298264097803182
Bacteroides_caccae	0.0151621245176475	0.00771157582982687	0	0.00423487412359991	0.0385815737068258
Capnocytophaga_sputigena	0.00517769531176746	0.0114582438929736	0	0.0234918127805104	0.00105340216167546
Neisseria_polysaccharea	0	0	0.00384838599955329	0.0116849248720517	0
Bacteroides_intestinalis	0.00699581912064256	0.0205301929789255	0.0323186308780176	0.0083160137054116	0.0119818889779018
Neisseria_flavescens	0.00957693436976979	0.00172727626056276	0.00822235188476838	0.0103468110749915	0.0194235958551998
Neisseria_sp_oral_taxon_014_str_F0314	0.0129471307606358	0.0092675491495784	0.0124700951868661	0.00155445195290205	0.004828185895297
Leptotrichia_hofstadii	0.000901927910986288	0	0.00750482253243547	0.000918533591820228	0
Leptotrichia_shahii	0.00656533126854848	0.00365455951220051	0	0.00962334890993146	0.00385154848898264
Haemophilus_parahaemolyticus	0.0358064219916717	0	0	0.00346885453473751	0.00638360855778565
Haemophilus_pittmaniae	0.0211910249009541	0	0	0	0.00692501681508154
Neisseria_cinerea	0.0189753911479682	0.021598819236892	0.00359309520638744	0.00357848715384394	0.000664710882599551
Aggregatibacter_segnis	0.0218766878382382	0.00995678656638244	0.00183799476364019	0.00572438504143815	0
Gemella_morbillorum	0.0232357834883559	0	0	0.0210591245903178	0
Streptococcus_australis	0.00320160292861149	0.00541966895831519	0	0.0126574032788998	0.0114769202219207
Veillonella_dispar	0	0	0.000798124760631928	0.00488722931983171	0.00293016031322479
