SpeciesID	sample_1	sample_2	sample_3	sample_4	sample_5
Enterococcus_cecorum	0.00420984182259093	0.00748652466408367	0.00378927325048423	0.00383908587527985	0.00668742266414273
Staphylococcus_equorum	0	0.0050696855566014	0.00883342586215919	0	0.0015764408469608
Caulobacter_vibrioides	0.0255487101391475	0	0.0044089383730993	0	0.0136030350509404
Staphylococcus_simulans	0.0112358979748626	0.00674072035772047	0.0044788507799928	0.0147340283650212	0.0109720211595937
Gordonia_terrae	0.00260809996817794	0.0185361544702982	0	0.0141705946325196	0.0139590930816913
Lactobacillus_jensenii	0.00349703056075213	0	0.00678726807508113	0.00755106272563625	0.0124577471468827
Corynebacterium_ammoniagenes	0.0105893310155713	0.0164737147840606	0	0	0
Acinetobacter_junii	0	0.0358197879806261	0.00361993422062878	0.00908242306863932	0.0214452904698871
Prevotella_intermedia	0.0544434234676623	0	0.000553484872588241	0	0.00463135221372606
Acinetobacter_schindleri	0.136310478742097	0.00361317844032002	0.00242862657894115	0.000869853825156199	0.000966452251620712
Corynebacterium_striatum	0.000977275885217786	0.019327957109558	0.0218641395521277	0	0.010098783733469
Staphylococcus_pettenkoferi	0.00639554173146341	0	0.0199569441841728	0.0222842102581022	0
Bacteroides_caccae	0.00348838195114975	0.00702560765369143	0.00478648826504148	0.0182537198801488	0
Lactobacillus_sakei	0.0011628894499779	0.0108383484229456	0.0117158912408234	0.00406563687057794	0.00838260632898965
Brevundimonas_diminuta	0.00236631895824878	0.00473337547115426	0.00389863735606572	0.0243486611966817	0.00544469396689715
Weissella_confusa	0.0123765212465558	0.0120197036362093	0	0.00598885014221644	0.0256513921312644
Neisseria_flavescens	0.00378770960975041	0	0.0160708880391836	0.00681217702325782	0
Leptotrichia_shahii	0.00295450585487217	0	0.00581825205894758	0.00193828990689237	0.000547788228115831
Aggregatibacter_segnis	0.0165930415629541	0	0.00194361849679106	0.00898088375020259	0.00857483017599789
Gemella_morbillorum	0.00374033935062837	0.00116669270518201	0.00214757728966437	0.00613113209324532	0
Streptococcus_australis	0.000993175046364507	0	0.00313611115332365	0.00201772155707526	0.009445692322735
Veillonella_dispar	0.00126652119613399	0.00464461206727978	0.00168665736154884	0.0109760327734162	0.00201813109283924
